sensitive_px,sensitive_py,row_fair_majority,row_fair_minority,col_fair_majority,col_fair_minority,tau_x_mean,tau_x_std,tau_x_var,tau_y_mean,tau_y_std,tau_y_var,NMI_rows_mean,NMI_rows_std,NMI_rows_var,AMI_rows_mean,AMI_rows_std,AMI_rows_var,ARI_rows_mean,ARI_rows_std,ARI_rows_var,NMI_cols_mean,NMI_cols_std,NMI_cols_var,AMI_cols_mean,AMI_cols_std,AMI_cols_var,ARI_cols_mean,ARI_cols_std,ARI_cols_var,NMI_van_rows_mean,NMI_van_rows_std,NMI_van_rows_var,AMI_van_rows_mean,AMI_van_rows_std,AMI_van_rows_var,ARI_van_rows_mean,ARI_van_rows_std,ARI_van_rows_var,NMI_van_cols_mean,NMI_van_cols_std,NMI_van_cols_var,AMI_van_cols_mean,AMI_van_cols_std,AMI_van_cols_var,ARI_van_cols_mean,ARI_van_cols_std,ARI_van_cols_var,time_mean,time_std,time_var,balance_bera_mean,balance_bera_std,balance_bera_var
0.8,0.8,0.0,0.0,0.5,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0531410932540893,0.01331073785447583,0.0001771757422305758,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.0,0.5,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0580525159835815,0.02158573113121551,0.0004659437884691265,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.0,0.5,0.5,0.3814836880204115,0.010253680731890367,0.00010513796855153977,0.1306477130681701,0.0043219793855995975,1.8679505809547877e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5096845547757256,0.01883215210802504,0.00035464995301979206,0.5066127366262053,0.018950135229306254,0.000359107625208994,0.3606201264079741,0.012115207486641577,0.0001467782524443761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4762237686819691,0.011259262213392471,0.00012677098558992752,0.47428034891224574,0.011301038589389798,0.00012771347319887738,0.40191703394994216,0.008140453221382066,6.626697864950966e-05,1.6534267902374267,0.7528528772389883,0.5667874547670232,0.3083089255433945,0.0,0.0
0.8,0.8,0.0,0.0,0.5,0.75,0.3587842246321687,0.013530755743037524,0.00018308135097774294,0.07678844656239758,0.005118702937034053,2.620111975760104e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.36579172436187707,0.014835785919775286,0.00022010054385740262,0.3621017890449815,0.014922103132151946,0.00022266916188657892,0.22514267706958582,0.013682264415954873,0.00018720435954810494,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3682510401233475,0.01192792636213647,0.00014227542730055017,0.36610098379355577,0.011968521147731696,0.00014324549846370083,0.24629424358290447,0.00985440811022123,9.710935920279397e-05,0.516054344177246,0.5811865600382107,0.3377778175690487,0.4387473171194459,0.0,0.0
0.8,0.8,0.0,0.0,0.5,1.0,0.2985280634683768,0.018784772874802406,0.00035286769195791223,0.04381699253645453,0.00909553042455903,8.272867370407896e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.32623210815225606,0.01626188758989027,0.00026444898798622725,0.322487495358499,0.01635226659586032,0.0002673966228220893,0.17959974964632536,0.02240302949095966,0.0005018957303728082,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3054010528201714,0.017057403518723778,0.0002909550148005703,0.3031590990631721,0.017112459619886517,0.00029283627424224663,0.14627254579920732,0.01577407496248918,0.00024882144092222807,0.438359808921814,0.5447132112638596,0.2967124825253861,0.5120372904399106,0.0,0.0
0.8,0.8,0.0,0.0,0.75,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0466891527175903,0.012690764962867545,0.00016105551534274646,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.0,0.75,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2715415477752685,0.6181648706095043,0.3821278072556652,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.0,0.75,0.5,0.3796772082007803,0.009155217193857266,8.381800186669971e-05,0.1117748831029878,0.0010593613295086402,1.1222464264583135e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5266571674623284,0.013040902050342196,0.0001700651262866193,0.5238347621984358,0.013118661145996895,0.00017209927026348858,0.38096851881199295,0.005346422165683317,2.858422997370989e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45016390602144885,0.0001396499575785435,1.9502110651688998e-08,0.4482381648970562,0.00014013906636803366,1.9638957922504143e-08,0.32850323023146494,0.00011119420823972777,1.2364151946059944e-08,1.5215080022811889,0.86990516020046,0.7567349877433881,0.445335114673792,0.0,0.0
0.8,0.8,0.0,0.0,0.75,0.75,0.30631078697909775,0.014343448256864386,0.00020573450789734599,0.06103694639692568,0.0017209203378193685,2.96156680912033e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.41274975821455984,0.015124678679254768,0.00022875590515070377,0.4094530749616019,0.015209585029836567,0.0002313314767798286,0.23558283385753342,0.0106454809871161,0.00011332626544705037,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34990467499450384,0.005410102272945502,2.9269206603730093e-05,0.34778180690224725,0.005427768810527477,2.9460674260534862e-05,0.19832879434944412,0.00423700162147718,1.7952182740400252e-05,0.6085088729858399,0.7627914720347713,0.5818508298089733,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.0,0.75,1.0,0.2920517323026238,0.021341767901328218,0.00045547105715416344,0.04218804505246569,0.0019842656337997746,3.937310105478822e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.33674165736664485,0.0236030124881491,0.0005571021985157224,0.33314353871887353,0.023731056771828966,0.0005631630555077694,0.1705646428754633,0.012940334005118395,0.00016745224416402348,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30497879238477477,0.0003863303723412216,1.4925115659330693e-07,0.30279698725054527,0.00038754313762184373,1.501896835177833e-07,0.13162642094817936,0.00043550846080555293,1.8966761943322185e-07,0.4213117122650146,0.5197480743816134,0.2701380608233952,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.0,1.0,0.0,0.3883397374230597,0.005679426028440845,3.225588001253135e-05,0.133923931178703,0.0039476166615837905,1.5583677306813953e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5319900287241149,0.011230809678585791,0.00012613108603661628,0.5290642392094552,0.011301019689516084,0.00012771304602283022,0.3901406247291675,0.01635253315228468,0.0002674053404965696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4855856784700844,7.166458808248763e-17,5.135813185032629e-33,0.48368171041753805,6.409875621278546e-17,4.108650548026103e-33,0.4067760404558415,0.0,0.0,0.8482151746749877,0.834721581817271,0.6967601191515269,0.0,0.0,0.0
0.8,0.8,0.0,0.0,1.0,0.25,0.38988396235221,0.010065393554526727,0.00010131214740750818,0.11689550755569611,0.005120820979637316,2.6222807505493672e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5561794808231885,0.01720574160271221,0.0002960375440993017,0.5535333053579707,0.017308326790468825,0.00029957817628566087,0.4224565993933239,0.02736783554099276,0.0007489984221988265,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4554403494827014,0.0029743627907733616,8.8468340111371e-06,0.4535332040212056,0.0029847795421648433,8.90890891532577e-06,0.3307633456920397,0.001987814136060003,3.951405039519978e-06,1.6683741807937622,1.0846961588433244,1.1765657570094623,0.2501140225691124,0.0,0.0
0.8,0.8,0.0,0.0,1.0,0.5,0.3713643557915467,0.012529989997184925,0.00015700064932955426,0.09287992119951388,0.0022686953680437303,5.146978672983077e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5588599861490913,0.019121046543198947,0.00036561442090718037,0.5563398827373452,0.019230279469518642,0.0003698036484757902,0.4180489106335819,0.020998070234561607,0.00044091895357558215,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4217022372214475,0.0,0.0,0.4197751530602277,0.0,0.0,0.250391913925492,0.0,0.0,1.167846965789795,0.9358923162952878,0.8758944277005589,0.3047796622324214,0.0,0.0
0.8,0.8,0.0,0.0,1.0,0.75,0.33118519971534977,0.018109748266774764,0.0003279629822859516,0.05131238828795953,0.0016644693601652674,2.7704582509289744e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.3804622077642162,0.019463780921216183,0.00037883876774909915,0.37707983837847825,0.0195700435214057,0.0003829866034297132,0.22031430527559964,0.013682366607697574,0.00018720715598743762,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3296455617809227,0.0,0.0,0.3275257195152642,0.0,0.0,0.1497450740606613,0.0,0.0,0.30455915927886956,0.08887830684302128,0.007899353427282244,0.469107867214879,0.0,0.0
0.8,0.8,0.0,0.0,1.0,1.0,0.307740527728535,0.013403758036714229,0.00017966072950678126,0.03760502895351425,0.0013898874413345564,1.93178709957952e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.3033580516146726,0.014997943527014253,0.00022493831003950874,0.29962300009565873,0.015078355124223553,0.00022735679325219867,0.14612428232752692,0.009346680660081786,8.736043936154688e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28563898907645474,5.851389114294502e-17,3.4238754566884194e-33,0.2834264843085009,4.8956233716268386e-17,2.3967128196818935e-33,0.1059924959370288,0.0,0.0,1.2550646781921386,0.9422799602641581,0.8878915235154232,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.0,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7147303342819213,0.751031671237439,0.5640485712017006,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.0,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5027433633804321,0.16772662683098916,0.028132221348101893,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.0,0.5,0.38474973396319073,0.010681087105702855,0.0001140856217596118,0.19447049424333762,0.007620802869462463,5.807663637520731e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5116432812414611,0.019610794236265383,0.0003845832505771395,0.5079890447237322,0.019757536315747757,0.00039036024126809147,0.3930217298766886,0.015033993244567983,0.00022602095287771573,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5493372443448465,0.024876799266346394,0.0006188551417380925,0.5472759067694318,0.024990586084627415,0.0006245293928531735,0.6012167479236045,0.013690880560085567,0.0001874402105105289,1.1516613483428955,0.8697450220036669,0.7564564033001591,0.0,0.0,0.0
0.8,0.8,0.0,0.25,0.0,0.75,0.3618119263723664,0.027619681718141564,0.0007628468182114432,0.12123528122379187,0.014116709931954952,0.0001992814993029556,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.48630313915662315,0.03150427198038387,0.0009925191530140004,0.4829082758030315,0.031712473950417715,0.001005681004055922,0.3448997819314101,0.0304288394058597,0.0009259142675876,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4513100365799829,0.0359633509291449,0.0012933626100528274,0.4491432678230304,0.036105369683603096,0.0013035977199896457,0.4005414004539394,0.02369379826919168,0.0005613960764211507,1.177453875541687,0.9378267746925363,0.8795190593302051,0.0,0.0,0.0
0.8,0.8,0.0,0.25,0.0,1.0,0.3456362246969506,0.035113202665799335,0.0012329370014494976,0.08432064578836515,0.019897866612369686,0.00039592509572365637,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5135269550442061,0.035839196877678905,0.0012844480328370296,0.5105546794978466,0.03605816886304426,0.0013001915417558147,0.37521861954882957,0.046944654705589346,0.002203800605427012,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4070077949298366,0.042358649190045006,0.0017942551612053002,0.40487179870822054,0.042511227780200306,0.001807204487380074,0.2668068983868389,0.034787129446161406,0.00121014437510399,1.686668610572815,1.3818556767351673,1.909525111325207,0.0,0.0,0.0
0.8,0.8,0.0,0.25,0.25,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.831803846359253,0.8248383723010726,0.6803583404202829,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.25,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5627572298049927,0.211733892807002,0.044831241363207014,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.25,0.5,0.3900688316380198,0.002506333418976966,6.281707207080767e-06,0.16479426257176652,0.006500893519510224,4.226161655201002e-05,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5074162403781506,0.01597067515375095,0.0002550624648666379,0.5040847064255918,0.016078690989597532,0.0002585243039389649,0.3772828388456111,0.015578600258891852,0.00024269278602634528,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5251074178776909,0.018960766790004545,0.0003595106772649393,0.5231796197226833,0.019037736893584473,0.00036243542602934736,0.5080356563437769,0.013132175904347133,0.00017245404398271545,1.9408669233322144,1.0836346566516422,1.1742640690965225,0.2312316941575458,0.0,0.0
0.8,0.8,0.0,0.25,0.25,0.75,0.35529203500139916,0.02209504434242557,0.0004881909844937522,0.09477920850423927,0.011667615165682897,0.00013613324365447356,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.39345183013802154,0.021267479743038872,0.0004523056946205687,0.38971925237696403,0.021398355617152334,0.0004578896231181148,0.2699394471981402,0.02942180551901127,0.000865642639998522,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.394174767008893,0.027871484627729728,0.0007768196553537746,0.3919740055508886,0.027972732455990724,0.0007824737610544369,0.31433433896378843,0.02306619758323732,0.0005320494709489432,1.9591503143310547,1.745575464460801,3.047033702127541,0.3355126542678116,0.0,0.0
0.8,0.8,0.0,0.25,0.25,1.0,0.3051276542662333,0.02092245303186181,0.00043774904087046345,0.05603998957660753,0.010889618653212354,0.00011858379441239046,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.3787629280379801,0.0168643560633971,0.00028440650543303854,0.3751647516483841,0.01696203363376717,0.0002877105849930486,0.2551470363994113,0.026034550797072977,0.0006777978352053731,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3329932144641177,0.020089137414136003,0.000403573442044039,0.3307351996961104,0.020157145071541187,0.00040631049743515714,0.19171999714180113,0.018542295827369586,0.0003438167345496876,1.9673421144485475,1.2959790303256704,1.679561647043865,0.3926573083341513,0.0,0.0
0.8,0.8,0.0,0.25,0.5,0.0,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2429887056350708,1.0852594162298244,1.1777880005154993,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.5,0.25,0.3950201990315357,0.0,0.0,0.3950201990315357,0.0,0.0,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.730478220807379,0.0,0.0,0.7301656170240548,0.0,0.0,0.564063512639468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9371094942092896,0.9256348575141613,0.8567998894452616,0.5142257857167022,0.0,0.0
0.8,0.8,0.0,0.25,0.5,0.5,0.3865803173049431,0.006515506765929946,4.245182841687891e-05,0.13164056782026962,0.002824292173844497,7.976626283239275e-06,0.7129195166312857,0.0,0.0,0.7125808340528733,0.0,0.0,0.5287189355683933,0.0,0.0,0.5040382644009302,0.013473023717370764,0.00018152236808883512,0.500931072335659,0.013557431987979101,0.00018380396210867898,0.36048711644131054,0.00871264870306743,7.591024742306257e-05,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4789996531179194,0.008478944543753043,7.18925005760395e-05,0.4770665329921447,0.0085104048267278,7.242699031479183e-05,0.4039377172155568,0.006134363087164262,3.7630410485163456e-05,2.43305082321167,1.2777395649223515,1.6326183957679603,0.3083089255433945,0.0,0.0
