num_groups,sensitive_p,fair_majority,fair_minority,run,num_iter,row_clus,col_clus,tau_x,tau_y,NMI_rows,AMI_rows,ARI_rows,NMI_cols,AMI_cols,ARI_cols,NMI_van_rows,AMI_van_rows,ARI_van_rows,NMI_van_cols,AMI_van_cols,ARI_van_cols,balance_chierichetti,balance_bera,KL_fairness_error,time
2,0.0,0.0,0.1,0,16,3,3,0.29479873514155075,0.2948250570627073,0.7964875200702813,0.7958739447619763,0.6258352922217565,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.6678252372828262,0.6671600065866087,0.4912865988346346,0.6631635923571185,0.6624852435215407,0.4806777554355714,0.9907407407407407,0.997343524257818,5.655708950394293e-06,1.9830348491668701
2,0.0,0.0,0.1,1,26,3,3,0.3034411497477426,0.3031720513147306,0.7919171422000004,0.7912873128296978,0.6146580667163571,0.7916267295012033,0.7909944647108239,0.6144266258107057,0.6767309907196809,0.6760802349471643,0.5172806047229517,0.676923515689911,0.6762649947927467,0.5243675728058969,0.9948453608247423,0.998,2.2592687077523446e-06,2.2912285327911377
2,0.0,0.0,0.1,2,19,3,3,0.30811888854449265,0.3080530431682622,0.7461107003054039,0.7453123569877191,0.4903684174293556,0.7548712966501103,0.7541043224033086,0.5123044922655382,0.30837403356339693,0.30690934276932436,0.028280719650197416,0.307184590216507,0.3057130460362364,0.02947307308205422,0.9907407407407407,0.997343524257818,5.563575913655565e-06,3.163254976272583
2,0.0,0.0,0.1,3,21,4,4,0.30756199170358334,0.3073762154095662,0.902462641840836,0.9020594281071008,0.7700580044778049,0.897406368541996,0.8969792788487176,0.7526454569778374,0.8332735078549995,0.8328288887203084,0.6662608393363932,0.8281626276133816,0.8276964442337125,0.6590455003918929,0.9897959183673469,0.9968655259236422,8.981671126838267e-06,2.5425517559051514
2,0.0,0.0,0.1,4,17,3,3,0.2972879112772519,0.297307371217569,0.7964599900015984,0.7958463173618422,0.6257449183498832,0.8019282820082536,0.8013325861275414,0.6406540834881669,0.3987468780509682,0.39754273968442,0.1763531842664216,0.39299760652501203,0.3917748685998332,0.16938304041028776,0.9907407407407407,0.997343524257818,5.684901563374027e-06,1.732067346572876
2,0.0,0.0,0.1,5,19,3,3,0.3034411497477426,0.3031720513147306,0.7919171422000004,0.7912873128296978,0.6146580667163571,0.7916267295012033,0.7909944647108239,0.6144266258107057,0.6767309907196809,0.6760802349471643,0.5172806047229517,0.676923515689911,0.6762649947927467,0.5243675728058969,0.9948453608247423,0.998,2.259268707752399e-06,2.445190191268921
2,0.0,0.0,0.1,6,110,2,2,0.3008090782574572,0.30080907825745745,0.5916192536088873,0.59090064872952,0.37797664007241627,0.5960908120545209,0.5953808212273226,0.38786077858471907,0.3619366914575412,0.36114595767768487,0.21102260030291872,0.3630009071665581,0.3622037553645316,0.22135304847415632,0.9950980392156863,0.9995420817064103,1.5361743342526615e-07,18.169241666793823
2,0.0,0.0,0.1,7,17,4,4,0.3033095950933377,0.3032464954491562,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881185,0.8271091218083316,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.482447862625122
2,0.0,0.0,0.1,8,17,3,3,0.2800701474966644,0.2797651948227626,0.7912521513553256,0.7906199474689949,0.6130686761259063,0.7916267295012034,0.790994464710824,0.6144266258107057,0.3895152589424024,0.38828539887406865,0.1636049736512634,0.37440901171420427,0.3731338810288384,0.14279638485309123,0.9948453608247423,0.998,2.254420544645368e-06,2.064675807952881
2,0.0,0.0,0.1,9,15,3,3,0.3034411497477426,0.3031720513147306,0.7919171422000004,0.7912873128296978,0.6146580667163571,0.7916267295012033,0.7909944647108239,0.6144266258107057,0.6767309907196808,0.6760802349471642,0.5172806047229517,0.676923515689911,0.6762649947927467,0.5243675728058969,0.9948453608247423,0.998,2.259268707752399e-06,1.6652345657348633
2,0.0,0.0,0.2,0,33,3,3,0.3034411497477426,0.3031720513147306,0.7919171422000004,0.7912873128296978,0.6146580667163571,0.7916267295012033,0.7909944647108239,0.6144266258107057,0.6767309907196809,0.6760802349471643,0.5172806047229517,0.676923515689911,0.6762649947927467,0.5243675728058969,0.9948453608247423,0.998,2.259268707752399e-06,3.4091837406158447
2,0.0,0.0,0.2,1,25,2,2,0.30254059460160804,0.3025405946016079,0.5933918153386777,0.5926772493795246,0.3814880303054271,0.5976802337166613,0.5969738544387009,0.39109438552078163,0.35106802469867254,0.3502652674629063,0.19014367174674995,0.3381718605862629,0.3373449913477328,0.17299042327272104,0.9951923076923077,0.9995895405268368,1.261261279664205e-07,3.946981906890869
2,0.0,0.0,0.2,2,21,3,3,0.29877506482806837,0.2987518965320957,0.7894563009729061,0.7888176692314446,0.6090757458430014,0.789789857030486,0.789150994948784,0.6112350182388241,0.3863257306839773,0.3850869244565344,0.15954531534117092,0.37108297259378914,0.3697983388154702,0.1394956227629166,0.9902912621359223,0.9971161835866855,8.141650564092318e-06,3.6090264320373535
2,0.0,0.0,0.2,3,20,4,4,0.3075619917035833,0.3073762154095664,0.902462641840836,0.9020594281071008,0.7700580044778049,0.897406368541996,0.8969792788487176,0.7526454569778374,0.8332735078549994,0.8328288887203081,0.6662608393363932,0.8281626276133814,0.8276964442337124,0.6590455003918929,0.9897959183673469,0.9968655259236422,8.981671126838267e-06,2.9566526412963867
2,0.0,0.0,0.2,4,18,4,4,0.3033095950933378,0.30324649544915616,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881185,0.8271091218083316,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.242751359939575
2,0.0,0.0,0.2,5,31,3,3,0.29479873514155075,0.2948250570627073,0.7964875200702813,0.7958739447619763,0.6258352922217565,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.6678252372828262,0.6671600065866087,0.4912865988346346,0.6631635923571185,0.6624852435215407,0.4806777554355714,0.9907407407407407,0.997343524257818,5.65570895039451e-06,4.694697856903076
2,0.0,0.0,0.2,6,18,3,3,0.29728791127725174,0.29730737121756895,0.7964599900015984,0.7958463173618422,0.6257449183498832,0.8019282820082536,0.8013325861275414,0.6406540834881669,0.3987468780509682,0.39754273968442,0.1763531842664216,0.39299760652501203,0.3917748685998332,0.16938304041028776,0.9907407407407407,0.997343524257818,5.684901563374081e-06,2.1268362998962402
2,0.0,0.0,0.2,7,19,3,3,0.31164303676596344,0.31171724552657604,0.7354729417434915,0.734633884876582,0.4668474983380486,0.7250071641342934,0.7241254949570672,0.44647024161769056,0.5930736488835705,0.5922017953779825,0.344374365302904,0.5768907032387738,0.5759618527970575,0.3218598099085454,0.9897959183673469,0.9968655259236422,6.960881499318934e-06,2.5175724029541016
2,0.0,0.0,0.2,8,18,4,4,0.3033095950933377,0.3032464954491563,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881184,0.8271091218083314,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.1823785305023193
2,0.0,0.0,0.2,9,14,4,4,0.30330959509333777,0.30324649544915616,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881184,0.8271091218083314,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,1.801210880279541
2,0.0,0.0,0.3,0,22,3,3,0.31164303676596333,0.31171724552657604,0.7354729417434915,0.734633884876582,0.4668474983380486,0.7250071641342934,0.7241254949570672,0.44647024161769056,0.5930736488835705,0.5922017953779825,0.344374365302904,0.5768907032387738,0.5759618527970575,0.3218598099085454,0.9897959183673469,0.9968655259236422,6.9608814993188796e-06,3.672877550125122
2,0.0,0.0,0.3,1,19,3,3,0.29728791127725185,0.2973073712175688,0.7964599900015984,0.7958463173618422,0.6257449183498832,0.8019282820082536,0.8013325861275414,0.6406540834881669,0.3987468780509682,0.39754273968442,0.1763531842664216,0.39299760652501203,0.3917748685998332,0.16938304041028776,0.9907407407407407,0.997343524257818,5.684901563374027e-06,2.9352526664733887
2,0.0,0.0,0.3,2,16,3,3,0.29479873514155086,0.2948250570627074,0.7964875200702813,0.7958739447619763,0.6258352922217565,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.6678252372828262,0.6671600065866087,0.4912865988346346,0.6631635923571185,0.6624852435215407,0.4806777554355714,0.9907407407407407,0.997343524257818,5.655708950394402e-06,1.649078369140625
2,0.0,0.0,0.3,3,14,3,3,0.29218812907527586,0.2924978798475077,0.7964944021672811,0.7958808511897366,0.6258578876687111,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.39880779060590493,0.3976038206731392,0.17646584903433613,0.39339458151409673,0.39217294967754845,0.17010623090404783,0.9907407407407407,0.997343524257818,5.66264154777305e-06,1.9616782665252686
2,0.0,0.0,0.3,4,22,4,4,0.30330959509333777,0.30324649544915616,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881185,0.8271091218083316,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.7999050617218018
2,0.0,0.0,0.3,5,28,3,3,0.29728791127725185,0.2973073712175688,0.7964599900015984,0.7958463173618422,0.6257449183498832,0.8019282820082536,0.8013325861275414,0.6406540834881669,0.3987468780509681,0.3975427396844199,0.1763531842664216,0.39299760652501203,0.3917748685998332,0.16938304041028776,0.9907407407407407,0.997343524257818,5.684901563374027e-06,4.756030082702637
2,0.0,0.0,0.3,6,29,3,3,0.29479873514155075,0.2948250570627073,0.7964875200702813,0.7958739447619763,0.6258352922217565,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.6678252372828262,0.6671600065866087,0.4912865988346346,0.6631635923571185,0.6624852435215407,0.4806777554355714,0.9907407407407407,0.997343524257818,5.65570895039451e-06,4.7321555614471436
2,0.0,0.0,0.3,7,16,3,3,0.2785744355817691,0.2783501041122962,0.7913824111123083,0.7907506711775147,0.6134933585107952,0.7926764584473263,0.7920479364188315,0.6178455857756018,0.38974648485889546,0.3885172694966725,0.1640355012803576,0.3763081967306326,0.3750384430579024,0.14631627595794314,0.9902912621359223,0.9971161835866855,8.141650564092318e-06,2.2057199478149414
2,0.0,0.0,0.3,8,21,2,2,0.30676087177327976,0.30676087177327976,0.5886439109427256,0.587918508065989,0.3721699660878811,0.5843445647456531,0.5836076786123202,0.3649394192885749,0.8305539068239395,0.8303432824176652,0.8446015258713421,0.8355924525231782,0.8353842128672957,0.8588617959976426,0.9949494949494949,0.9994672890083965,2.015662671731196e-07,1.8815882205963135
2,0.0,0.0,0.3,9,21,3,3,0.2938321050902911,0.2936534650303344,0.7903227834399137,0.7896872559207784,0.6109458131619562,0.7849276230002521,0.7842712471813089,0.5998687124749003,0.6587311938292049,0.6580429617251703,0.4757043116569948,0.6372585608267675,0.6365134920042134,0.43702870926961385,0.9897959183673469,0.9968655259236422,6.97682163039589e-06,2.662294864654541
2,0.0,0.0,0.4,0,32,4,4,0.30225652517010054,0.30219976768382173,0.9062134325366954,0.9058270894842647,0.7840181975146335,0.9059896953135614,0.9056014712345598,0.78488266182146,0.5873387821333589,0.5862432727316306,0.31946428176436936,0.5748290461154254,0.5736875181321726,0.30027918183731894,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,4.137062311172485
2,0.0,0.0,0.4,1,24,3,3,0.31164303676596344,0.31171724552657604,0.7354729417434915,0.734633884876582,0.4668474983380486,0.7250071641342934,0.7241254949570672,0.44647024161769056,0.5930736488835705,0.5922017953779825,0.344374365302904,0.5768907032387738,0.5759618527970575,0.3218598099085454,0.9897959183673469,0.9968655259236422,6.960881499318934e-06,3.993168592453003
2,0.0,0.0,0.4,2,16,4,4,0.30225652517010054,0.3021997676838216,0.9062134325366955,0.9058270894842648,0.7840181975146335,0.9059896953135614,0.9056014712345598,0.78488266182146,0.5873387821333589,0.5862432727316306,0.31946428176436936,0.5748290461154254,0.5736875181321726,0.30027918183731894,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.5003561973571777
2,0.0,0.0,0.4,3,16,3,3,0.29218812907527586,0.2924978798475077,0.7964944021672811,0.7958808511897366,0.6258578876687111,0.8021489417124285,0.8015540214626932,0.6413806962628472,0.39880779060590493,0.3976038206731392,0.17646584903433613,0.39339458151409673,0.39217294967754845,0.17010623090404783,0.9907407407407407,0.997343524257818,5.66264154777305e-06,2.1479241847991943
2,0.0,0.0,0.4,4,20,3,3,0.293832105090291,0.2936534650303344,0.7903227834399137,0.7896872559207784,0.6109458131619562,0.7849276230002521,0.7842712471813089,0.5998687124749003,0.6587311938292049,0.6580429617251703,0.4757043116569948,0.6372585608267675,0.6365134920042134,0.43702870926961385,0.9897959183673469,0.9968655259236422,6.97682163039589e-06,2.7556769847869873
2,0.0,0.0,0.4,5,30,3,3,0.2770304278920583,0.2767644083260918,0.7416238725179775,0.7408084339385907,0.4800994274396531,0.7426345344900235,0.7418211476741832,0.48335755348832965,0.5976061175057331,0.5967497541506144,0.3509067454765372,0.5961368975588095,0.5952673779179621,0.35369998081706727,0.9933774834437086,0.998,4.8741946217999935e-06,5.148298501968384
2,0.0,0.0,0.4,6,25,4,4,0.3033095950933377,0.3032464954491562,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881184,0.8271091218083314,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,4.030253171920776
2,0.0,0.0,0.4,7,19,4,4,0.3022565251701006,0.3021997676838218,0.9062134325366954,0.9058270894842647,0.7840181975146335,0.9059896953135614,0.9056014712345598,0.78488266182146,0.5873387821333589,0.5862432727316306,0.31946428176436936,0.5748290461154255,0.5736875181321727,0.30027918183731894,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.80202054977417
2,0.0,0.0,0.4,8,26,2,2,0.3008090782574572,0.30080907825745745,0.5916192536088873,0.59090064872952,0.37797664007241627,0.5960908120545209,0.5953808212273226,0.38786077858471907,0.3619366914575412,0.36114595767768487,0.21102260030291872,0.3630009071665581,0.3622037553645316,0.22135304847415632,0.9950980392156863,0.9995420817064103,1.5361743342526615e-07,4.287730932235718
2,0.0,0.0,0.4,9,24,3,3,0.3000960427427212,0.30006657630309463,0.7919954100813235,0.791365859225642,0.6149134768877957,0.792676458447326,0.7920479364188314,0.6178455857756018,0.6612016518984707,0.6605196944893664,0.47988632683089266,0.6489462238665673,0.6482315250053114,0.4562355416832998,0.9902912621359223,0.9971161835866855,8.141650564092318e-06,3.3374335765838623
2,0.0,0.0,0.5,0,24,3,3,0.2996560916313663,0.2994088774763782,0.7894055587341606,0.7887667457732628,0.6089106796367217,0.7889606460971244,0.7883188157233192,0.6085417084158432,0.673063740866383,0.6724037268739039,0.5111861484226493,0.6729934599358478,0.672324887732388,0.5180642050574342,0.9949494949494949,0.998,2.2300760947727193e-06,2.9376001358032227
2,0.0,0.0,0.5,1,29,4,4,0.3033095950933377,0.3032464954491562,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881184,0.8271091218083314,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,4.539743185043335
2,0.0,0.0,0.5,2,34,2,2,0.3065022615582611,0.306502261558261,0.5864457028076931,0.5857152626526245,0.36794884669240996,0.581408430461704,0.5806647649710639,0.35946576657210166,0.35897326090147674,0.3581746767699083,0.20635378789130668,0.34749034925094247,0.34666138649746675,0.1947169993965825,0.9948453608247423,0.9994148503725798,2.38479080233011e-07,5.186677694320679
2,0.0,0.0,0.5,3,42,3,3,0.3034411497477426,0.3031720513147306,0.7919171422000004,0.7912873128296978,0.6146580667163571,0.7916267295012033,0.7909944647108239,0.6144266258107057,0.6767309907196809,0.6760802349471643,0.5172806047229517,0.676923515689911,0.6762649947927467,0.5243675728058969,0.9948453608247423,0.998,2.259268707752399e-06,6.684139966964722
2,0.0,0.0,0.5,4,23,2,2,0.30676087177327976,0.30676087177327976,0.5886439109427256,0.587918508065989,0.3721699660878811,0.5843445647456531,0.5836076786123202,0.3649394192885749,0.8305539068239395,0.8303432824176652,0.8446015258713421,0.8355924525231782,0.8353842128672957,0.8588617959976426,0.9949494949494949,0.9994672890083965,2.015662671731467e-07,3.747720956802368
2,0.0,0.0,0.5,5,46,4,4,0.3042848217540427,0.30446028467943204,0.9075030477238635,0.9071224809899361,0.7887321917624809,0.9116055475593928,0.9112424542131328,0.8049349549879696,0.5894891945512665,0.5884010899777646,0.323317771505139,0.5843445647456532,0.5832362201059157,0.31666379824114854,0.9907407407407407,0.997343524257818,7.662642881108397e-06,7.1793131828308105
2,0.0,0.0,0.5,6,15,4,4,0.3075619917035833,0.30737621540956617,0.902462641840836,0.9020594281071008,0.7700580044778049,0.897406368541996,0.8969792788487176,0.7526454569778374,0.8332735078549994,0.8328288887203084,0.6662608393363932,0.8281626276133814,0.8276964442337124,0.6590455003918929,0.9897959183673469,0.9968655259236422,8.981671126838267e-06,1.8084068298339844
2,0.0,0.0,0.5,7,35,3,3,0.2987750648280686,0.2987518965320957,0.7894563009729061,0.7888176692314446,0.6090757458430014,0.789789857030486,0.789150994948784,0.6112350182388241,0.3863257306839773,0.3850869244565344,0.15954531534117092,0.3710829725937891,0.3697983388154702,0.1394956227629166,0.9902912621359223,0.9971161835866855,8.141650564092318e-06,5.764046669006348
2,0.0,0.0,0.5,8,27,2,2,0.30676087177327976,0.30676087177327976,0.5886439109427256,0.587918508065989,0.3721699660878811,0.5843445647456531,0.5836076786123202,0.3649394192885749,0.8305539068239395,0.8303432824176652,0.8446015258713421,0.8355924525231782,0.8353842128672957,0.8588617959976426,0.9949494949494949,0.9994672890083965,2.015662671731467e-07,4.718430757522583
2,0.0,0.0,0.5,9,110,3,3,0.31989001230886466,0.31988146072674895,0.7382712632211267,0.7374429749388643,0.4728567797325691,0.7375733655715295,0.7367405406672014,0.4724246305454723,0.5972831916700859,0.5964229904379739,0.35212464349252864,0.5960555189006077,0.595180939197939,0.35653127194845763,0.9934426229508196,0.998,4.831380733250111e-06,17.827011346817017
2,0.0,0.0,0.6,0,31,3,3,0.27857443558176925,0.27835010411229627,0.7913824111123083,0.7907506711775147,0.6134933585107952,0.792676458447326,0.7920479364188314,0.6178455857756018,0.38974648485889546,0.3885172694966725,0.1640355012803576,0.37630819673063254,0.37503844305790235,0.14631627595794314,0.9902912621359223,0.9971161835866855,8.141650564092318e-06,4.384451627731323
2,0.0,0.0,0.6,1,19,4,3,0.2580446733178901,0.295541447053001,0.7483337158519003,0.7472600579818951,0.5894941853026544,0.7889606460971246,0.7883188157233194,0.6085417084158432,0.36775717623887216,0.3660025716713317,0.15739326108099866,0.369580369309153,0.36829146223863185,0.13669890873660492,0,0.0,inf,2.5234215259552
2,0.0,0.0,0.6,2,19,4,3,0.26200516763437476,0.29600878587950025,0.7782750776672102,0.7773291555360644,0.6072402828480249,0.7889606460971246,0.7883188157233194,0.6085417084158432,0.40680238627258125,0.40515614023643254,0.17180772243046985,0.369580369309153,0.36829146223863185,0.13669890873660492,0,0.0,inf,2.2645788192749023
2,0.0,0.0,0.6,3,29,5,5,0.29615108835549175,0.2959491323549751,1.0,1.0,1.0,1.0,1.0,1.0,0.7399648572007331,0.7391430675807578,0.476493102656082,0.7303232410180941,0.7294623299636517,0.45744797462502,0.9897959183673469,0.9968655259236422,1.440730531579535e-05,4.584798812866211
2,0.0,0.0,0.6,4,28,4,4,0.2913748138964655,0.2912005202031929,0.9090437908389912,0.9086701087019787,0.7943429996270311,0.9137594533047027,0.9134059329538328,0.8127690521941776,0.5920564220257112,0.5909771353447553,0.3278765860803966,0.5879863206256295,0.5868905825581722,0.3229571956914917,0.9907407407407407,0.997343524257818,7.684902896709482e-06,4.6273040771484375
2,0.0,0.0,0.6,5,111,4,4,0.3042848217540427,0.30446028467943204,0.9075030477238635,0.9071224809899361,0.7887321917624809,0.9116055475593928,0.9112424542131328,0.8049349549879696,0.5894891945512666,0.5884010899777649,0.323317771505139,0.5843445647456531,0.5832362201059156,0.31666379824114854,0.9907407407407407,0.997343524257818,7.662642881108397e-06,18.559353828430176
2,0.0,0.0,0.6,6,30,10,3,0.1802121245753283,0.300051401278051,0.6895663821555107,0.6860525359626143,0.522170489164017,0.789789857030486,0.789150994948784,0.6112350182388241,0.3629005645612973,0.3584321920834519,0.1310744432826865,0.3710829725937891,0.3697983388154702,0.1394956227629166,0,0.0,inf,6.003138065338135
2,0.0,0.0,0.6,7,109,4,4,0.3075619917035833,0.3073762154095663,0.902462641840836,0.9020594281071008,0.7700580044778049,0.897406368541996,0.8969792788487176,0.7526454569778374,0.8332735078549997,0.8328288887203085,0.6662608393363932,0.8281626276133814,0.8276964442337124,0.6590455003918929,0.9897959183673469,0.9968655259236422,8.981671126838267e-06,18.290130615234375
2,0.0,0.0,0.6,8,24,4,4,0.2869099494121843,0.286554804443487,0.9019138104143678,0.901508118740358,0.76805910791063,0.8974063685419958,0.8969792788487174,0.7526454569778374,0.5801585390045755,0.5790381841833446,0.30625770311642325,0.5602281539441708,0.5590350821308031,0.2730752262032187,0.9897959183673469,0.9968655259236422,8.97682296373129e-06,4.056565523147583
2,0.0,0.0,0.6,9,14,4,4,0.30330959509333777,0.30324649544915616,0.908286786541069,0.9079097241974984,0.7915753497024844,0.9083491277292126,0.907971490705844,0.7934094346634827,0.8275657449881185,0.8271091218083316,0.6463279830892504,0.8174624962315958,0.81697381553545,0.6216283231336616,0.9897959183673469,0.9968655259236422,1.240730398245995e-05,2.031667709350586
2,0.0,0.0,0.7,0,34,10,3,0.1584329143345707,0.29365862240522606,0.6541518383256969,0.6503537052138281,0.49528225270273457,0.7849276230002521,0.7842712471813089,0.5998687124749003,0.48941969374849464,0.4859629227465059,0.3036655575035498,0.6670370059186,0.6663531018504028,0.5086807911004654,0,0.0,inf,6.050577878952026
2,0.0,0.0,0.7,1,59,10,3,0.16006757215926512,0.29983864366424406,0.659874619296038,0.6561387774268308,0.4930362915713363,0.7926764584473263,0.7920479364188315,0.6178455857756018,0.4919949215468724,0.4885549446572814,0.2866129191397663,0.6489462238665674,0.6482315250053116,0.4562355416832998,0,0.0,inf,9.483683347702026
2,0.0,0.0,0.7,2,22,10,3,0.1600646982269984,0.2976515483487029,0.6616501329333099,0.6579343567526323,0.49272791113948883,0.7921997857472497,0.7915695648752535,0.6162892627615703,0.538147558781264,0.5350206920185299,0.3674495064670446,0.6705723119966838,0.6699012798556625,0.5090921424894774,0,0.0,inf,4.0174500942230225
2,0.0,0.0,0.7,3,30,10,3,0.1536577669967116,0.2925985923363879,0.6571585302835145,0.6533882651298283,0.4756701583614073,0.7889606460971246,0.7883188157233194,0.6085417084158432,0.3494756599612932,0.34506400024081463,0.11138367679133253,0.369580369309153,0.36829146223863185,0.13669890873660492,0,0.0,inf,5.382779598236084
2,0.0,0.0,0.7,4,34,4,4,0.2869099494121843,0.28655480444348697,0.9019138104143678,0.901508118740358,0.76805910791063,0.8974063685419958,0.8969792788487174,0.7526454569778374,0.5801585390045755,0.5790381841833446,0.30625770311642325,0.5602281539441708,0.5590350821308031,0.2730752262032187,0.9897959183673469,0.9968655259236422,8.97682296373129e-06,5.908088207244873
